run_id,config,seed,backend,n_agents,rounds,induction,timestamp,cond__mu_openness,cond__mu_conscientiousness,cond__mu_extraversion,cond__mu_agreeableness,cond__mu_neuroticism,cond__sigma,cond__corr,cond__topology,cond__model,T_guncontrol__var,T_guncontrol__extremity,T_guncontrol__sarle_bc,T_guncontrol__ashman_d,T_guncontrol__dip,T_guncontrol__assort,T_guncontrol__ei_index,T_immigration__var,T_immigration__extremity,T_immigration__sarle_bc,T_immigration__ashman_d,T_immigration__dip,T_immigration__assort,T_immigration__ei_index,crosscut_rate,toxicity_crosscamp,wb_npl_gdp__pre_n,wb_npl_gdp__pre_collective_sqerr,wb_npl_gdp__pre_median_relerr,wb_npl_gdp__pre_avg_individual_sqerr,wb_npl_gdp__pre_diversity,wb_npl_gdp__post_n,wb_npl_gdp__post_collective_sqerr,wb_npl_gdp__post_median_relerr,wb_npl_gdp__post_avg_individual_sqerr,wb_npl_gdp__post_diversity,wb_npl_gdp__gain_vs_pre,wb_npl_gdp__gain_vs_individuals,wb_per_forest__pre_n,wb_per_forest__pre_collective_sqerr,wb_per_forest__pre_median_relerr,wb_per_forest__pre_avg_individual_sqerr,wb_per_forest__pre_diversity,wb_per_forest__post_n,wb_per_forest__post_collective_sqerr,wb_per_forest__post_median_relerr,wb_per_forest__post_avg_individual_sqerr,wb_per_forest__post_diversity,wb_per_forest__gain_vs_pre,wb_per_forest__gain_vs_individuals,wb_gha_health__pre_n,wb_gha_health__pre_collective_sqerr,wb_gha_health__pre_median_relerr,wb_gha_health__pre_avg_individual_sqerr,wb_gha_health__pre_diversity,wb_gha_health__post_n,wb_gha_health__post_collective_sqerr,wb_gha_health__post_median_relerr,wb_gha_health__post_avg_individual_sqerr,wb_gha_health__post_diversity,wb_gha_health__gain_vs_pre,wb_gha_health__gain_vs_individuals,wb_tun_unemp__pre_n,wb_tun_unemp__pre_collective_sqerr,wb_tun_unemp__pre_median_relerr,wb_tun_unemp__pre_avg_individual_sqerr,wb_tun_unemp__pre_diversity,wb_tun_unemp__post_n,wb_tun_unemp__post_collective_sqerr,wb_tun_unemp__post_median_relerr,wb_tun_unemp__post_avg_individual_sqerr,wb_tun_unemp__post_diversity,wb_tun_unemp__gain_vs_pre,wb_tun_unemp__gain_vs_individuals,wb_lka_exports__pre_n,wb_lka_exports__pre_collective_sqerr,wb_lka_exports__pre_median_relerr,wb_lka_exports__pre_avg_individual_sqerr,wb_lka_exports__pre_diversity,wb_lka_exports__post_n,wb_lka_exports__post_collective_sqerr,wb_lka_exports__post_median_relerr,wb_lka_exports__post_avg_individual_sqerr,wb_lka_exports__post_diversity,wb_lka_exports__gain_vs_pre,wb_lka_exports__gain_vs_individuals,wb_pry_internet__pre_n,wb_pry_internet__pre_collective_sqerr,wb_pry_internet__pre_median_relerr,wb_pry_internet__pre_avg_individual_sqerr,wb_pry_internet__pre_diversity,wb_pry_internet__post_n,wb_pry_internet__post_collective_sqerr,wb_pry_internet__post_median_relerr,wb_pry_internet__post_avg_individual_sqerr,wb_pry_internet__post_diversity,wb_pry_internet__gain_vs_pre,wb_pry_internet__gain_vs_individuals,hp_0__pre_correct_rate,hp_0__post_correct_rate,hp_0__solved_majority,hp_1__pre_correct_rate,hp_1__post_correct_rate,hp_1__solved_majority,CI_mean_gain_vs_pre,CI_hidden_profile_rate,CI_hp_gain,CI_hp_solved_majority,trait_drift_mean,distinct2,self_bleu3,filler_variance,runtime_s,cond__sigma_openness,cond__sigma_conscientiousness,cond__sigma_extraversion,cond__sigma_agreeableness,cond__sigma_neuroticism,T_carbontax__var,T_carbontax__extremity,T_carbontax__sarle_bc,T_carbontax__ashman_d,T_carbontax__dip,T_carbontax__assort,T_carbontax__ei_index,T_nuclear__var,T_nuclear__extremity,T_nuclear__sarle_bc,T_nuclear__ashman_d,T_nuclear__dip,T_nuclear__assort,T_nuclear__ei_index,T_ubi__var,T_ubi__extremity,T_ubi__sarle_bc,T_ubi__ashman_d,T_ubi__dip,T_ubi__assort,T_ubi__ei_index,T_socialmedia__var,T_socialmedia__extremity,T_socialmedia__sarle_bc,T_socialmedia__ashman_d,T_socialmedia__dip,T_socialmedia__assort,T_socialmedia__ei_index,ci_posts,ci_replies,ci_mentions,probe_anchors,w_interest,interest_on_expressed,pol_var,pol_extremity,pol_assort,pol_ei,pol_bimodality,_model,CI_accuracy_z,CI_medrelerr_z,CI_diversity,POL_composite,CI_composite,family
scale_n200_norm_e6c3e2f23f_s2,scale_n200_norm,2,meta-llama/Llama-3.1-8B-Instruct,200,30,prompt,2026-08-04 10:25:45,0.5,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,1.753899999999999,1.4100000000000001,0.725784314444023,5.911876868392236,,0.037470654850409006,-0.306260575296108,1.416974999999999,1.075,0.5550746239963631,3.869416741827135,,0.022830048766777,-0.13917525773195802,0.20646067415730301,,200,0.093904872482508,1.032517955901696,0.093939037759225,3.41652767178161e-05,200,0.09274420606106001,1.031494796689295,0.092803960656768,5.9754595707702883e-05,0.001160666421447,5.975459570808917e-05,200,2.068125805557154,116.79781834643175,2.935472754688865,0.8673469491317111,200,2.112167770366748,116.79781834643175,2.869361854624211,0.757194084257461,-0.04404196480959301,0.757194084257462,200,0.028021608961777,0.41739685751188704,0.06569451529280901,0.037672906331032,200,0.029724659732815004,0.37502571987638805,0.058970726026678,0.029246066293862002,-0.001703050771037,0.029246066293862002,200,0.0016615936634740002,0.046736396133986,0.003953996097407,0.0022924024339320004,200,0.0017034289244000002,0.046736396133986,0.0039011875950150003,0.0021977586706140003,-4.1835260925918074e-05,0.0021977586706140003,200,0.018834008159554,0.484260177239455,0.028423900168036004,0.009589892008482,200,0.015417863464635001,0.484260177239455,0.025777370229804003,0.010359506765169,0.003416144694918,0.010359506765169,200,0.0017192819242600002,0.06896437999877801,0.0022911768114320004,0.0005718948871710001,200,0.002034858577421,0.101747324365018,0.0027316191932050004,0.000696760615784,-0.00031557665316,0.000696760615784,0.105,0.05,0.0,0.15,0.105,0.0,-0.006920936063058001,0.0775,-0.05,0.0,0.33757973583599404,0.592305706170926,0.28650505874758603,1.649899999999999,472.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.585437499999999,1.2425000000000002,0.030150351808593004,0.222717916514033,0.6404294692201931,primary|pa1|wi1|ie0,-0.1711771853345502,-0.1776398194597698,0.13329232186643294,0.010934063085143553,-0.9226422582563761,scale
scale_n200_norm_e6c3e2f23f_s3,scale_n200_norm,3,meta-llama/Llama-3.1-8B-Instruct,200,30,prompt,2026-08-04 10:33:34,0.5,0.5,0.5,0.5,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,1.574374999999999,1.625,0.8036366570891861,5.882140504225789,,-0.05449843077996001,-0.503787878787878,1.1475,1.05,0.542308970710332,4.237975309108553,,-0.047016885283971,-0.154205607476635,0.17959770114942503,,200,0.09386995253919801,1.032469234034439,0.093896963517478,2.7010978280462813e-05,200,0.09329349414704101,1.032042917695939,0.093343531627259,5.0037480218468014e-05,0.000576458392156,5.0037480218437236e-05,200,1.9285595645479212,115.41196166000314,2.798668256293584,0.8701086917456641,200,2.161973294504994,116.79781834643175,3.002118958890319,0.84014566438532,-0.23341372995707302,0.8401456643853241,200,0.041626908990016004,0.42798964192076205,0.065627292651314,0.024000383661297003,200,0.034741715779844,0.42798964192076205,0.062118043635772,0.027376327855927002,0.006885193210171001,0.027376327855927002,200,0.0017178768945650001,0.046736396133986,0.0038932102303670005,0.002175333335801,200,0.001710110732908,0.046736396133986,0.003990581707859001,0.0022804709749500002,7.766161657175906e-06,0.0022804709749500002,200,0.014270047325811,0.484260177239455,0.023182406122281,0.008912358796469,200,0.014771804663912001,0.484260177239455,0.025895403794944,0.011123599131031002,-0.000501757338101,0.011123599131031002,200,0.002088348493034,0.09519073549177001,0.002721667668726,0.0006333191756910001,200,0.0019412340134980003,0.09519073549177001,0.002522580564518,0.0005813465510200001,0.00014711447953600002,0.0005813465510200001,0.125,0.13,0.0,0.13,0.14,0.0,-0.037716492508608,0.135,0.007500000000000001,0.0,0.35749861065494803,0.609976662777129,0.295637592520952,1.4575,468.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3609374999999995,1.3375,-0.050757658031965504,0.3289967431322565,0.672972813899759,primary|pa1|wi1|ie0,-0.257454344989774,-0.3675046330898195,0.14692624106307775,-0.37135340549063456,-0.07450805245234848,scale
e1t_agreeableness_high_7a1781d629_s1,e1t_agreeableness_high,1,meta-llama/Llama-3.1-8B-Instruct,100,30,prompt,2026-08-05 12:34:09,0.5,0.5,0.5,0.8,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,0.217899999999999,1.9300000000000002,0.889545700209397,18.953366654156248,,-0.009887375589313002,-0.945017182130584,1.3,0.92,0.512211623147631,3.8215049735431452,,-0.075127502409255,0.085271317829457,0.004559270516717001,,100,0.09276365107551,1.029083064260064,0.092824496413516,6.084533800524952e-05,100,0.093094163897808,1.030203667206979,0.09313784124087501,4.3677343068071044e-05,-0.000330512822297,4.3677343066900194e-05,100,1.691354831254985,116.79781834643175,2.689302712743784,0.9979478814888021,100,2.362293741577036,121.21177189270686,3.157883436906597,0.795589695329562,-0.6709389103220511,0.795589695329561,100,0.027472525096463002,0.343247366649764,0.05266428069368401,0.025191755597220002,100,0.043788953565514,0.41739685751188704,0.06473765263344701,0.020948699067932,-0.01631642846905,0.020948699067933,100,0.002454094901431,0.05335628227194401,0.004565671638291,0.002111576736859,100,0.002422396947867,0.06659605454786101,0.004378441297646,0.001956044349778,3.1697953563737755e-05,0.001956044349778,100,0.014393141294180001,0.484260177239455,0.028170575450052002,0.013777434155872001,100,0.013815861292837002,0.484260177239455,0.027817421492165,0.014001560199327,0.0005772800013420001,0.014001560199327,100,0.001912525899115,0.101747324365018,0.002526897689829,0.000614371790713,100,0.002029891840316,0.101747324365018,0.00265479352006,0.000624901679743,-0.0001173659412,0.000624901679743,0.09,0.07,0.0,0.09,0.11,0.0,-0.114515706599948,0.09,0.0,0.0,0.353645058621327,0.48244204728023804,0.40653859212133203,1.659599999999999,242.7,,,,,,0.20240000000000002,1.76,0.787771120747721,7.236272269866326,,0.020681637398275002,-1.0,0.6731,1.01,0.39397975985341505,5.769499866788394,,0.035177214255847,-0.812154696132596,0.6816000000000001,1.42,0.551626953825065,6.893434168030857,,0.042147478339828,-0.842293906810035,0.038400000000000004,1.96,0.9959757926116001,13.856406460551023,,-0.037433155080212,-1.0,,,,,,,0.5188999999999998,1.5,-0.004073617180805001,0.7523657445406263,0.6885184917324715,primary|pa1|wi1|ie0,-0.7739124089160475,-0.4094633640311898,0.1388607629949017,0.25469410783236895,-1.4222430550945364,e1t
e1t_agreeableness_high_7a1781d629_s2,e1t_agreeableness_high,2,meta-llama/Llama-3.1-8B-Instruct,100,30,prompt,2026-08-05 12:38:15,0.5,0.5,0.5,0.8,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,0.5924,1.8599999999999999,0.8880344589319931,8.040473534542967,,0.07353256190016101,-0.7394366197183091,1.431599999999999,1.12,0.659799888683076,5.217159188677302,,-0.06733225992950301,-0.08955223880597,0.12254901960784301,,100,0.09371402580374501,1.031226826419381,0.093737483739943,2.3457936197596442e-05,100,0.09253378925797401,1.026622609963575,0.092600617608889,6.682835091451812e-05,0.001180236545771,6.68283509151768e-05,100,2.239977212778064,118.18367503286035,3.015664552227617,0.775687339449554,100,2.30846156986792,125.45734385158092,3.091936445748559,0.783474875880637,-0.06848435708985601,0.783474875880638,100,0.02855179908373,0.42798964192076205,0.063378434167422,0.034826635083691,100,0.039351745735349004,0.396211288694138,0.060521367236147004,0.021169621500797,-0.010799946651618,0.021169621500797,100,0.00155200614083,0.046736396133986,0.003622270957002,0.0020702648161720003,100,0.001319856247131,0.040116509996028005,0.003410265089192,0.00209040884206,0.000232149893698,0.00209040884206,100,0.012681473646302,0.41468548143135503,0.025417630670502,0.012736157024200001,100,0.016634164717747,0.484260177239455,0.025498455308412,0.008864290590665,-0.0039526910714450005,0.008864290590665,100,0.00205057481261,0.108303913238266,0.002649064159171,0.0005984893465610001,100,0.0016592531351650001,0.09519073549177001,0.0022570489106930004,0.0005977957755270001,0.00039132167744500003,0.0005977957755270001,0.1,0.17,0.0,0.12,0.07,0.0,-0.013572214449334001,0.12000000000000001,0.01,0.0,0.35355887582821505,0.48189158016147604,0.402231999298838,1.536399999999999,246.6,,,,,,0.5999999999999991,1.72,0.722109256468597,11.582810137580163,,0.029297919879158002,-0.917525773195876,1.1171,1.17,0.6318059663638621,5.368443500200892,,-0.103747773241393,-0.33333333333333304,0.9203999999999991,1.38,0.615778938328959,6.348942907486126,,0.012789427129403001,-0.6666666666666661,0.1824,1.76,0.963852805787563,12.328828005937954,,0.049261895841138006,-1.0,,,,,,,0.8073166666666663,1.5016666666666667,-0.0010330380701726652,0.6244191052866924,0.746896885760675,primary|pa1|wi1|ie0,-0.15804697676725857,0.23217500288215623,0.13604397015676675,0.29912630807218366,-0.20569204817615927,e1t
e1t_agreeableness_high_7a1781d629_s3,e1t_agreeableness_high,3,meta-llama/Llama-3.1-8B-Instruct,100,30,prompt,2026-08-05 12:42:19,0.5,0.5,0.5,0.8,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,0.1331,1.87,0.835791615559559,5.543218625245872,,-0.039831844456122006,-1.0,1.0824,1.18,0.622716746509527,5.214047899972918,,-0.04020904102430101,-0.415384615384615,0.008810572687224,,100,0.09337269637409401,1.032323068432667,0.093415710137578,4.301376348380899e-05,100,0.093200296250872,1.029947877403879,0.093249691913644,4.939566277386749e-05,0.00017240012322100002,4.939566277264996e-05,100,2.284110741735339,116.79781834643175,3.153394083894911,0.86928334215957,100,2.006106223009167,120.74750990275328,2.928353835017992,0.9222476120088241,0.27800451872617105,0.9222476120088241,100,0.024811263712373,0.332654582240889,0.052681082044199,0.027869818331825003,100,0.022684999577088003,0.32206179783201505,0.054886971101568004,0.032201971524479005,0.0021262641352840003,0.032201971524479005,100,0.00226381636666,0.05335628227194401,0.004314482096134001,0.002050665729474,100,0.0014341937874750002,0.046736396133986,0.0035341789029130002,0.002099985115437,0.000829622579184,0.002099985115437,100,0.013949728260859,0.356706568257939,0.022095940542018,0.008146212281159,100,0.016224001216096,0.484260177239455,0.027911927041138002,0.011687925825042,-0.002274272955236,0.011687925825042,100,0.0017551003058500002,0.09519073549177001,0.002354298209874,0.000599197904023,100,0.0016371088543310002,0.06896437999877801,0.0021874973586170003,0.0005503885042860001,0.000117991451518,0.0005503885042860001,0.07,0.15,0.0,0.17,0.13,0.0,0.046496087343357,0.14,0.02,0.0,0.347489852529327,0.45698447893569805,0.38746023458148104,1.841899999999999,243.6,,,,,,0.433899999999999,1.8900000000000001,0.8537477764420641,14.670131225906688,,-0.038408994199458,-0.922261484098939,0.7819,1.23,0.483826940029552,6.360664340102976,,0.000188967720877,-0.866666666666666,0.8771,1.43,0.6202135945785551,5.6618764000404305,,-0.010969962248824001,-0.724907063197026,0.12040000000000001,1.8599999999999999,0.98275542520984,13.114877048604006,,-0.069759299781182,-1.0,,,,,,,0.5714666666666666,1.5766666666666664,-0.03316502899816834,0.8215366382245411,0.7331753497215162,primary|pa1|wi1|ie0,0.341496516882242,0.5132446607550024,0.16147287977347366,0.3235617127418825,0.70954279944239,e1t
e1t_agreeableness_high_7a1781d629_s4,e1t_agreeableness_high,4,meta-llama/Llama-3.1-8B-Instruct,100,30,prompt,2026-08-05 12:46:18,0.5,0.5,0.5,0.8,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,0.093599999999999,1.92,0.8627863298484041,4.618802153517006,,-0.071090545798713,-1.0,1.43,1.1400000000000001,0.679421861014468,5.359816619515168,,-0.080127865867857,-0.162790697674418,0.024460431654676002,,100,0.09349176648429201,1.032505775434882,0.093547641201942,5.587471765011506e-05,100,0.093231753689601,1.031823669293281,0.09327377117030701,4.201748070538667e-05,0.00026001279469,4.201748070575829e-05,100,2.280610764745092,116.79781834643175,3.048823730179688,0.768212965434594,100,2.391873563893278,120.52785161795435,3.265338301388146,0.8734647374948671,-0.11126279914818601,0.8734647374948671,100,0.018612272819074002,0.332654582240889,0.052570965322614,0.033958692503539,100,0.030503876891279,0.396211288694138,0.059250834345896,0.028746957454616,-0.011891604072204002,0.028746957454617004,100,0.001988544358869,0.05335628227194401,0.004148811051716,0.0021602666928470004,100,0.0015851061459440001,0.046736396133986,0.003663261983581,0.002078155837636,0.00040343821292500006,0.002078155837636,100,0.011863941240482002,0.34511078562325603,0.024546167229011002,0.012682225988529002,100,0.014562723753960002,0.484260177239455,0.027713670190481002,0.013150946436521002,-0.0026987825134770003,0.013150946436521002,100,0.001942373084266,0.09519073549177001,0.0025241362793110003,0.0005817631950440001,100,0.001991137327415,0.09519073549177001,0.002651607432953,0.0006604701055370001,-4.876424314975312e-05,0.0006604701055370001,0.11,0.07,0.0,0.1,0.09,0.0,-0.020873083161567,0.08,-0.025,0.0,0.34802540397956505,0.481337857489093,0.33294001189710204,1.6984,239.5,,,,,,0.6331,1.75,0.767539909515585,8.593069985704172,,-0.07189646726437901,-0.7950530035335681,1.1611,1.15,0.6413028134026101,5.35124944819043,,-0.07361531018641601,-0.458823529411764,1.0164,1.3599999999999999,0.6292064126673911,5.581191682678744,,-0.07334919261822301,-0.598566308243727,0.1804,1.8599999999999999,0.8759439206278521,9.857980284059147,,-0.018229019696372,-1.0,,,,,,,0.7524333333333332,1.53,-0.06471806690532668,0.6692055898105794,0.742700207846052,primary|pa1|wi1|ie0,-0.2883546461798714,-0.2512255546180857,0.1530238808016471,-0.059761746812986016,-1.0186158385579664,e1t
e1t_agreeableness_high_7a1781d629_s5,e1t_agreeableness_high,5,meta-llama/Llama-3.1-8B-Instruct,100,30,prompt,2026-08-05 12:50:21,0.5,0.5,0.5,0.8,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,0.3476,1.88,0.8143709475014751,7.875794392318349,,-0.057903055848262004,-0.958333333333333,1.35,0.9400000000000001,0.47057015342374403,4.132255147214231,,0.07328557241158,-0.21739130434782603,0.001644736842105,,100,0.09287940171073,1.032176902830896,0.092949044475853,6.964276512359375e-05,100,0.092749348898935,1.032371790299925,0.09281743760396201,6.808870502695316e-05,0.00013005281179400002,6.808870502633681e-05,100,2.248613358458805,126.49881515143201,3.155147133642845,0.9065337751840411,100,2.455386096238931,125.1129584650034,3.183604207005925,0.728218110766995,-0.206772737780125,0.728218110766994,100,0.039577114551753,0.42798964192076205,0.06474932835529701,0.025172213803543002,100,0.034360802931166,0.42798964192076205,0.066042004250003,0.031681201318836005,0.005216311620587001,0.031681201318836005,100,0.002673510863337,0.06659605454786101,0.005039464699888,0.002365953836551,100,0.002348555902615,0.05335628227194401,0.004521800831933,0.002173244929318,0.000324954960721,0.002173244929318,100,0.011994526075908,0.34511078562325603,0.022935813187162,0.010941287111253,100,0.013150233071602001,0.484260177239455,0.025120848904513,0.01197061583291,-0.001155706995693,0.01197061583291,100,0.001831592009245,0.101747324365018,0.00243089449167,0.0005993024824240001,100,0.002005343308489,0.09519073549177001,0.002595920164383,0.0005905768558940001,-0.00017375129924300002,0.0005905768558940001,0.14,0.11,0.0,0.1,0.17,0.0,-0.033738479446993,0.14,0.02,0.0,0.351996883613642,0.56144578313253,0.30025606030607305,1.2584,242.4,,,,,,0.21710000000000002,1.73,0.772197953663704,7.636753236814714,,-0.055424330625867005,-1.0,1.079999999999999,1.22,0.64424101118052,5.377060884116285,,-0.013576912141029001,-0.501805054151624,0.7224,1.4,0.5606897944539391,6.4929990100552395,,-0.037826479499545006,-0.6774193548387091,0.141099999999999,1.83,0.9777289347211771,12.88409872672513,,-0.04342629482072,-1.0,,,,,,,0.643033333333333,1.5,-0.0224785834206405,0.7258248411119155,0.7066331324907599,primary|pa1|wi1|ie0,-0.5211218290102655,-0.5161425836823555,0.12911697306816336,0.1752587847898059,-0.30078715115013965,e1t
e1t_agreeableness_high_7a1781d629_s6,e1t_agreeableness_high,6,meta-llama/Llama-3.1-8B-Instruct,100,30,prompt,2026-08-05 12:54:23,0.5,0.5,0.5,0.8,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,0.093599999999999,1.92,0.8627863298484041,4.618802153517006,,-0.046711709522193,-1.0,1.5675,1.25,0.7181110283802591,5.992850663219138,,-0.08887021867488101,-0.22222222222222202,0.0,,100,0.09326403707439701,1.032091639563196,0.09330425448554201,4.021741114477954e-05,100,0.093939327537726,1.032749384771168,0.09398138267313401,4.2055135408997616e-05,-0.000675290463328,4.2055135408197726e-05,100,2.191883012005254,118.7380177074318,3.092891660874615,0.90100864886936,100,2.207834240218759,116.79781834643175,2.944857872504852,0.737023632286093,-0.015951228213505,0.737023632286092,100,0.02751780214165,0.380322112080826,0.061266900222024,0.033749098080373005,100,0.028246453772623,0.401507680898575,0.05993492085583801,0.031688467083215,-0.0007286516309720001,0.031688467083215,100,0.002377435971188,0.050046339202965,0.004622310771496,0.002244874800308,100,0.002519890208347,0.05335628227194401,0.004720113605366,0.0022002233970180004,-0.00014245423715900001,0.0022002233970180004,100,0.018678221020895003,0.484260177239455,0.030624111615503,0.011945890594607001,100,0.012535779845720001,0.470345238077835,0.024464669778621002,0.0119288899329,0.0061424411751740005,0.0119288899329,100,0.0018333427784410002,0.09519073549177001,0.002456253896394,0.000622911117952,100,0.001967727993436,0.09519073549177001,0.002492225220076,0.0005244972266390001,-0.000134385214994,0.0005244972266390001,0.14,0.1,0.0,0.18,0.19,0.0,-0.0019149280974640002,0.14500000000000002,-0.014999999999999002,0.0,0.328801922130378,0.461538461538461,0.38221334398161805,1.5899999999999999,241.9,,,,,,0.2444,1.6600000000000001,0.7310855492175451,8.499999999999998,,-0.09741404642962201,-1.0,0.7604000000000001,1.12,0.537239587468873,5.30357643209883,,-0.10630613505678801,-0.6034482758620691,0.6675999999999991,1.34,0.524253650265549,5.624614236930713,,-0.11997045445710001,-0.778571428571428,0.1404,1.8599999999999999,0.8315787080750271,5.715476066494081,,-0.03392478756876,-1.0,,,,,,,0.5789833333333331,1.5250000000000001,-0.08219955861822402,0.7673736544426198,0.7008424755426096,primary|pa1|wi1|ie0,-0.32498389445629333,-0.3457207549838921,0.1305679608435457,-0.17298913678414668,0.011474563760506373,e1t
e1t_agreeableness_high_7a1781d629_s7,e1t_agreeableness_high,7,meta-llama/Llama-3.1-8B-Instruct,100,30,prompt,2026-08-05 12:58:23,0.5,0.5,0.5,0.8,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,0.1456,1.88,0.8615417848498571,9.908470001860923,,0.060474357382341005,-1.0,1.2475,1.13,0.639213479596997,5.6105987668288275,,0.044762994540831005,-0.223021582733812,0.030959752321981,,100,0.09265212734698,1.026707873231275,0.09270924212689301,5.7114779912686505e-05,100,0.092554112164816,1.031994195828681,0.09261852282591901,6.4410661102709e-05,9.801518216324967e-05,6.441066110267346e-05,100,2.216762047589624,118.80731054175322,2.993858064806575,0.7770960172169491,100,1.8209558456588502,114.02610497357453,2.712982261348381,0.8920264156895291,0.39580620193077404,0.8920264156895311,100,0.038304333374846004,0.41739685751188704,0.063305897302489,0.025001563927642002,100,0.025963827084133,0.380322112080826,0.061686640537028006,0.035722813452895005,0.012340506290713002,0.035722813452895005,100,0.002314362465431,0.046736396133986,0.004603129889509,0.0022887674240770002,100,0.001993440142373,0.046736396133986,0.0044380369675890005,0.0024445968252150003,0.000320922323058,0.0024445968252150003,100,0.013974629948498001,0.484260177239455,0.024491940780572003,0.010517310832074,100,0.015011924215195002,0.484260177239455,0.025087555842616002,0.010075631627421,-0.001037294266697,0.010075631627421,100,0.001711792883776,0.06896437999877801,0.0023671740165390003,0.0006553811327620001,100,0.002124239405033,0.108303913238266,0.002803033233934,0.000678793828901,-0.000412446521256,0.000678793828901,0.13,0.1,0.0,0.11,0.11,0.0,0.067852650823125,0.10500000000000001,-0.014999999999999002,0.0,0.36335654397571704,0.48462427745664705,0.39845649598459704,1.5651000000000002,240.2,,,,,,0.3275,1.79,0.649272406421256,3.690527197440397,,0.08277533779729701,-0.9574468085106381,1.1644,1.06,0.509438205992446,4.5957800240928375,,-0.064570147792557,-0.305263157894736,0.7931,1.31,0.5392928336805101,5.805761270125032,,0.048681016345686,-0.767068273092369,0.20240000000000002,1.76,0.787771120747722,7.236272269866326,,-0.064617285123772,-1.0,,,,,,,0.64675,1.4883333333333333,0.017917712191637673,0.7087999703719259,0.6644216385481313,primary|pa1|wi1|ie0,-0.024894284587801557,-0.2950285284856828,0.15683544368084398,0.4092809197269497,-0.2973522943199975,e1t
e1t_agreeableness_high_7a1781d629_s8,e1t_agreeableness_high,8,meta-llama/Llama-3.1-8B-Instruct,100,30,prompt,2026-08-05 13:02:21,0.5,0.5,0.5,0.8,0.5,0.15,independent,barabasi_albert,meta-llama/Llama-3.1-8B-Instruct,0.6024,1.88,0.890792095223453,9.587594932670964,,-0.040796547984399,-0.886792452830188,1.2291,1.13,0.6316763530415801,5.082398516275488,,-0.018311261274849,-0.27710843373493904,0.018597997138769,,100,0.09358007143329601,1.03253013636851,0.093638779606296,5.8708173000917866e-05,100,0.09309800588757701,1.032042917695939,0.093152572470604,5.4566583025850755e-05,0.00048206554571900005,5.456658302684103e-05,100,1.953707434039838,114.02610497357453,2.76283287012754,0.809125436087701,100,1.97344105089571,116.79781834643175,2.8445108732477022,0.871069822351995,-0.019733616855871,0.871069822351991,100,0.025778565109825003,0.40680407310301303,0.05987902863992001,0.034100463530095,100,0.022921521379097,0.385618504285263,0.05775801826528001,0.034836496886183003,0.0028570437307280003,0.034836496886183003,100,0.00133106946827,0.043426453065007004,0.0034229774727670003,0.0020919080044960003,100,0.00253138631718,0.05335628227194401,0.004778498154548,0.0022471118373670004,-0.001200316848909,0.0022471118373670004,100,0.014309407692428002,0.484260177239455,0.025727357584775002,0.011417949892346001,100,0.010577827640483001,0.34511078562325603,0.024136414706525004,0.013558587066042,0.0037315800519450004,0.013558587066041001,100,0.0023228747782870003,0.108303913238266,0.002909136871505,0.0005862620932180001,100,0.001601016914516,0.06896437999877801,0.0021688389816270004,0.00056782206711,0.000721857863771,0.00056782206711,0.1,0.08,0.0,0.09,0.12,0.0,-0.0021902310854360002,0.1,0.005,0.0,0.359240080511181,0.49239904988123506,0.36129054264834704,1.6136,237.9,,,,,,0.4171,1.83,0.8663603629976461,9.380403641478564,,-0.017112441783101,-0.914893617021276,1.3144,1.28,0.6471223611920991,5.857226592874159,,-0.080889296603081,-0.375,1.087599999999999,1.46,0.6748218015916371,6.19141228235028,,0.004448963083624,-0.8015873015873011,0.0475,1.9500000000000002,0.994869366410231,13.784048752090225,,0.082742316784864,-1.0,,,,,,,0.7830166666666666,1.5883333333333336,-0.011653044629490334,0.7092303008622839,0.7842737234094411,primary|pa1|wi1|ie0,0.3683303692980722,0.325701526963086,0.15372240113195382,0.48302712892621286,0.08066886928086359,e1t
